customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure,expected_retained_value,net_expected_value,recommend_intervention
6953-PBDIN,0.0110441367075983,Low Risk,72.95,High Value,Low Risk / High Value,Two year,70,3.142112113995255,-24.357887886004747,False
2256-YLYLP,0.0154823037999425,Low Risk,72.95,High Value,Low Risk / High Value,Two year,68,4.404792842602641,-23.09520715739736,False
6384-VMJHP,0.006899628113804,Low Risk,73.0,High Value,Low Risk / High Value,Two year,72,1.9643241239999987,-25.535675876000003,False
4849-PYRLQ,0.0174413351631937,Low Risk,73.25,High Value,Low Risk / High Value,Two year,56,4.98255342274536,-22.51744657725464,False
5676-CFLYY,0.0111985960500626,Low Risk,73.35,High Value,Low Risk / High Value,Two year,71,3.2035263790611577,-24.29647362093884,False
4075-WKNIU,0.1000735087547358,Low Risk,73.35,High Value,Low Risk / High Value,Two year,0,28.627528281923496,1.127528281923496,True
5327-XOKKY,0.0331295301435609,Low Risk,73.45,High Value,Low Risk / High Value,Two year,72,9.490119557273738,-18.009880442726264,False
5781-RFZRP,0.0068747241843747,Low Risk,73.5,High Value,Low Risk / High Value,Two year,71,1.9706396874510077,-25.52936031254899,False
4922-CVPDX,0.0864550511441949,Low Risk,73.5,High Value,Low Risk / High Value,Two year,26,24.782340410483467,-2.7176595895165327,False
2192-OZITF,0.0196125025912949,Low Risk,73.55,High Value,Low Risk / High Value,Two year,45,5.625748305799985,-21.874251694200016,False
8313-AFGBW,0.0448650389940289,Low Risk,73.6,High Value,Low Risk / High Value,Two year,47,12.878060792846055,-14.621939207153945,False
2498-XLDZR,0.0177006325811324,Low Risk,73.6,High Value,Low Risk / High Value,Two year,32,5.080789576088243,-22.419210423911757,False
7501-IWUNG,0.0210374958432982,Low Risk,73.8,High Value,Low Risk / High Value,Two year,61,6.055012053618087,-21.444987946381914,False
1506-YJTYT,0.0144277182102976,Low Risk,73.85,High Value,Low Risk / High Value,Two year,45,4.1553992603388625,-23.34460073966114,False
4648-YPBTM,0.0275656961637237,Low Risk,73.9,High Value,Low Risk / High Value,Two year,53,7.944709291346809,-19.55529070865319,False
3470-OBUET,0.006524307817211,Low Risk,74.0,High Value,Low Risk / High Value,Two year,67,1.8829152360470949,-25.617084763952906,False
3557-HTYWR,0.0165767655745308,Low Risk,74.05,High Value,Low Risk / High Value,Two year,47,4.7872870140966235,-22.712712985903377,False
7524-VRLPL,0.0098287198080717,Low Risk,74.1,High Value,Low Risk / High Value,Two year,69,2.8404017373346404,-24.65959826266536,False
2753-JMMCV,0.016405180194521,Low Risk,74.2,High Value,Low Risk / High Value,Two year,65,4.747331044690487,-22.752668955309513,False
6169-PGNCD,0.0113653499952193,Low Risk,74.3,High Value,Low Risk / High Value,Two year,57,3.2933374681146965,-24.206662531885303,False
1023-BQXZE,0.0265125241783343,Low Risk,74.35,High Value,Low Risk / High Value,Two year,57,7.687704073370705,-19.812295926629297,False
5148-ORICT,0.0094610338705123,Low Risk,74.35,High Value,Low Risk / High Value,Two year,64,2.743368686263099,-24.7566313137369,False
8468-FZTOE,0.0084926341701432,Low Risk,74.35,High Value,Low Risk / High Value,Two year,72,2.462566667145573,-25.037433332854427,False
0336-PIKEI,0.0064196631304197,Low Risk,74.4,High Value,Low Risk / High Value,Two year,72,1.8627294539225803,-25.63727054607742,False
5232-NXPAY,0.0262167733127758,Low Risk,74.45,High Value,Low Risk / High Value,Two year,47,7.612171215231018,-19.88782878476898,False
0487-CRLZF,0.0365678129713054,Low Risk,74.45,High Value,Low Risk / High Value,Two year,49,10.61764733528338,-16.88235266471662,False
7860-UXCRM,0.0055811563929917,Low Risk,74.5,High Value,Low Risk / High Value,Two year,63,1.6216049899837386,-25.878395010016263,False
0536-ESJEP,0.0266919885708688,Low Risk,74.55,High Value,Low Risk / High Value,Two year,54,7.760562217037249,-19.739437782962753,False
0562-FGDCR,0.0059296106323271,Low Risk,74.55,High Value,Low Risk / High Value,Two year,72,1.7240046432959424,-25.77599535670406,False
0771-CHWSK,0.0149593803257317,Low Risk,74.6,High Value,Low Risk / High Value,Two year,66,4.35228211196838,-23.14771788803162,False
5458-CQJTA,0.0121009655680628,Low Risk,74.8,High Value,Low Risk / High Value,Two year,65,3.5300936755152796,-23.96990632448472,False
4654-ULTTN,0.0112878509341401,Low Risk,74.8,High Value,Low Risk / High Value,Two year,70,3.2928918745073497,-24.20710812549265,False
4079-VTGLK,0.1344734409458387,Low Risk,74.85,High Value,Low Risk / High Value,Two year,30,39.25481451370451,11.75481451370451,True
1676-MQAOA,0.0071662663104494,Low Risk,75.1,High Value,Low Risk / High Value,Two year,72,2.0989277396675248,-25.401072260332477,False
4304-XUMGI,0.0317606425655024,Low Risk,75.15,High Value,Low Risk / High Value,Two year,50,9.308567926310273,-18.191432073689725,False
7779-ORAEL,0.023863520461957,Low Risk,75.15,High Value,Low Risk / High Value,Two year,45,6.994039894592667,-20.505960105407333,False
2351-BKRZW,0.026568493451564,Low Risk,75.2,High Value,Low Risk / High Value,Two year,43,7.792007759474689,-19.70799224052531,False
8630-QSGXK,0.0442634776793426,Low Risk,75.2,High Value,Low Risk / High Value,Two year,51,12.981592733797598,-14.518407266202402,False
9068-VPWQQ,0.0112083738014306,Low Risk,75.35,High Value,Low Risk / High Value,Two year,61,3.2937487671574033,-24.206251232842597,False
9481-WHGWY,0.0072432972098206,Low Risk,75.35,High Value,Low Risk / High Value,Two year,70,2.1285515345639308,-25.371448465436067,False
4751-ERMAN,0.0169158513809388,Low Risk,75.4,High Value,Low Risk / High Value,Two year,72,4.974275257078864,-22.525724742921135,False
8311-UEUAB,0.0307472600467229,Low Risk,75.5,High Value,Low Risk / High Value,Two year,67,9.053530720757557,-18.446469279242443,False
0707-HOVVN,0.0185400441740168,Low Risk,75.5,High Value,Low Risk / High Value,Two year,70,5.459116007039246,-22.040883992960755,False
4115-BNPJY,0.0388983634582396,Low Risk,75.55,High Value,Low Risk / High Value,Two year,29,11.461208301153006,-16.038791698846993,False
3795-GWTRD,0.0056682096523354,Low Risk,75.55,High Value,Low Risk / High Value,Two year,63,1.6701096330123637,-25.829890366987637,False
5671-RQRLP,0.0552347154980674,Low Risk,75.65,High Value,Low Risk / High Value,Two year,70,16.296174286972313,-11.203825713027687,False
3902-MIVLE,0.0087011649653031,Low Risk,75.7,High Value,Low Risk / High Value,Two year,63,2.568844932706434,-24.931155067293567,False
2882-WDTBA,0.0073380603505536,Low Risk,75.75,High Value,Low Risk / High Value,Two year,69,2.1678464790622973,-25.332153520937702,False
5320-BRKGK,0.0108183786261997,Low Risk,75.8,High Value,Low Risk / High Value,Two year,58,3.1981290894771552,-24.301870910522844,False
1088-AUUZZ,0.0137706454217339,Low Risk,75.85,High Value,Low Risk / High Value,Two year,56,4.073563475430213,-23.426436524569787,False
0604-THJFP,0.0181488665682665,Low Risk,75.95,High Value,Low Risk / High Value,Two year,59,5.375785021853379,-22.12421497814662,False
6556-DBKZF,0.0290292866378981,Low Risk,76.05,High Value,Low Risk / High Value,Two year,71,8.609941270367386,-18.890058729632614,False
6870-ZWMNX,0.0096281558512539,Low Risk,76.1,High Value,Low Risk / High Value,Two year,70,2.857540375093645,-24.642459624906355,False
2612-PHGOX,0.0181301821843986,Low Risk,76.1,High Value,Low Risk / High Value,Two year,64,5.380856770507661,-22.119143229492337,False
4994-OBRSZ,0.0334835095529665,Low Risk,76.1,High Value,Low Risk / High Value,Two year,14,9.937570800224927,-17.562429199775075,False
2649-HWLYB,0.0101725249556267,Low Risk,76.15,High Value,Low Risk / High Value,Two year,65,3.021087323946796,-24.478912676053206,False
4526-RMTLL,0.069941672360571,Low Risk,76.15,High Value,Low Risk / High Value,Two year,8,20.771627566004177,-6.728372433995823,False
8295-KMENE,0.0146176463395536,Low Risk,76.45,High Value,Low Risk / High Value,Two year,59,4.3583243443696045,-23.141675655630394,False
9926-PJHDQ,0.0254608147609836,Low Risk,76.8,High Value,Low Risk / High Value,Two year,72,7.626023237209807,-19.873976762790193,False
6283-GITPX,0.0061522761654308,Low Risk,76.9,High Value,Low Risk / High Value,Two year,71,1.8451291447743516,-25.65487085522565,False
6586-MYGKD,0.0149095996288377,Low Risk,76.95,High Value,Low Risk / High Value,Two year,70,4.474445396612338,-23.02555460338766,False
2661-GKBTK,0.0128250038455897,Low Risk,76.95,High Value,Low Risk / High Value,Two year,60,3.848847779080698,-23.6511522209193,False
3082-YVEKW,0.051314236899529,Low Risk,77.15,High Value,Low Risk / High Value,Two year,23,15.439684169514784,-12.060315830485216,False
8205-VSLRB,0.0081524046272259,Low Risk,77.3,High Value,Low Risk / High Value,Two year,70,2.457705422969792,-25.04229457703021,False
3429-IFLEM,0.0052108355682804,Low Risk,77.35,High Value,Low Risk / High Value,Two year,71,1.5719267117053066,-25.928073288294694,False
5329-KRDTM,0.0108311969968335,Low Risk,77.35,High Value,Low Risk / High Value,Two year,72,3.267393042049778,-24.23260695795022,False
8722-PRFDV,0.0094918597740157,Low Risk,77.55,High Value,Low Risk / High Value,Two year,71,2.8707655293521785,-24.629234470647823,False
0813-TAXXS,0.0526039488564423,Low Risk,77.8,High Value,Low Risk / High Value,Two year,55,15.96109016202172,-11.53890983797828,False
8336-TAVKX,0.0094949535233366,Low Risk,78.45,High Value,Low Risk / High Value,Two year,72,2.90502850523245,-24.59497149476755,False
8434-PNQZX,0.0576597974350839,Low Risk,78.45,High Value,Low Risk / High Value,Two year,42,17.641303324251094,-9.858696675748906,False
2516-XSJKX,0.0244437370815547,Low Risk,78.45,High Value,Low Risk / High Value,Two year,41,7.47868357878707,-20.02131642121293,False
7173-TETGO,0.0286775755436832,Low Risk,78.5,High Value,Low Risk / High Value,Two year,72,8.779639752698612,-18.720360247301386,False
6427-FEFIG,0.0607559209398531,Low Risk,78.6,High Value,Low Risk / High Value,Two year,24,18.62412000490257,-8.875879995097431,False
9027-TMATR,0.0434537184082586,Low Risk,78.8,High Value,Low Risk / High Value,Two year,43,13.354196741226033,-14.145803258773967,False
9065-ZCPQX,0.0076289845290323,Low Risk,78.85,High Value,Low Risk / High Value,Two year,72,2.3460271774453676,-25.153972822554632,False
6339-RZCBJ,0.0215635340442045,Low Risk,78.9,High Value,Low Risk / High Value,Two year,48,6.635315060742168,-20.86468493925783,False
2091-GPPIQ,0.0238758891680106,Low Risk,78.95,High Value,Low Risk / High Value,Two year,72,7.351505654276304,-20.148494345723698,False
7564-GHCVB,0.0206332125287519,Low Risk,79.05,High Value,Low Risk / High Value,Two year,72,6.361116256551567,-21.13888374344843,False
8766-PAFNE,0.0137901140672419,Low Risk,79.1,High Value,Low Risk / High Value,Two year,71,4.254112288603454,-23.245887711396545,False
5318-YKDPV,0.0257249670847795,Low Risk,79.15,High Value,Low Risk / High Value,Two year,43,7.940911464565161,-19.55908853543484,False
5915-ANOEI,0.0074588666205465,Low Risk,79.15,High Value,Low Risk / High Value,Two year,70,2.3024402427633968,-25.197559757236604,False
3410-YOQBQ,0.0405389320644531,Low Risk,79.2,High Value,Low Risk / High Value,Two year,31,12.521665336068274,-14.978334663931726,False
9845-PEEKO,0.0693149730511692,Low Risk,79.2,High Value,Low Risk / High Value,Two year,59,21.410008876045143,-6.0899911239548565,False
2933-XEUJM,0.0353131551149519,Low Risk,79.2,High Value,Low Risk / High Value,Two year,46,10.907527351906346,-16.592472648093654,False
6670-MFRPK,0.0393014719118483,Low Risk,79.2,High Value,Low Risk / High Value,Two year,69,12.139438644131705,-15.360561355868295,False
2235-EZAIK,0.0063185071994294,Low Risk,79.2,High Value,Low Risk / High Value,Two year,72,1.9516605037597534,-25.548339496240246,False
1960-UOTYM,0.0226482459134291,Low Risk,79.2,High Value,Low Risk / High Value,Two year,52,6.995590197739981,-20.50440980226002,False
7639-OPLNG,0.0100532540718545,Low Risk,79.25,High Value,Low Risk / High Value,Two year,70,3.1072095022584305,-24.39279049774157,False
6898-RBTLU,0.0269532053672014,Low Risk,79.3,High Value,Low Risk / High Value,Two year,49,8.335817823914375,-19.164182176085625,False
2234-EOFPT,0.0105426639333996,Low Risk,79.35,High Value,Low Risk / High Value,Two year,72,3.2625854941495067,-24.237414505850495,False
4293-ETKAP,0.0214693266882944,Low Risk,79.4,High Value,Low Risk / High Value,Two year,65,6.648191702297245,-20.851808297702753,False
8631-NBHFZ,0.0085995070289852,Low Risk,79.4,High Value,Low Risk / High Value,Two year,66,2.6629233465955573,-24.83707665340444,False
5736-YEJAX,0.0091261151917666,Low Risk,79.45,High Value,Low Risk / High Value,Two year,69,2.82777242274484,-24.67222757725516,False
8414-OOEEL,0.0141093909382783,Low Risk,79.5,High Value,Low Risk / High Value,Two year,66,4.374616660413187,-23.12538333958681,False
9488-FVZCC,0.0090510666476793,Low Risk,79.5,High Value,Low Risk / High Value,Two year,72,2.8062832141129674,-24.693716785887034,False
2251-PYLPB,0.0070223051149371,Low Risk,79.55,High Value,Low Risk / High Value,Two year,72,2.1786350503836607,-25.32136494961634,False
4717-GHADL,0.040343932252312,Low Risk,79.6,High Value,Low Risk / High Value,Two year,50,12.524370328407738,-14.975629671592262,False
9140-CZQZZ,0.0125791280573156,Low Risk,79.6,High Value,Low Risk / High Value,Two year,68,3.9050645141130556,-23.594935485886943,False
7560-QJAVJ,0.0092544319169296,Low Risk,79.6,High Value,Low Risk / High Value,Two year,70,2.872945844291625,-24.627054155708375,False
0253-ZTEOB,0.0378412635582129,Low Risk,79.65,High Value,Low Risk / High Value,Two year,48,11.754820905405465,-15.745179094594535,False
3486-HOOGQ,0.0072964135892885,Low Risk,79.7,High Value,Low Risk / High Value,Two year,70,2.267944235958544,-25.232055764041455,False
4355-HBJHH,0.0295157730049718,Low Risk,79.7,High Value,Low Risk / High Value,Two year,67,9.174387723135386,-18.325612276864614,False
7639-LIAYI,0.0288797630491079,Low Risk,79.75,High Value,Low Risk / High Value,Two year,52,8.982328302348787,-18.517671697651213,False
3259-KNMRR,0.0531367073116426,Low Risk,79.75,High Value,Low Risk / High Value,Two year,57,16.52684439160364,-10.973155608396361,False
4737-HOBAX,0.0198552899790485,Low Risk,79.8,High Value,Low Risk / High Value,Two year,63,6.179363347279475,-21.320636652720523,False
4671-VJLCL,0.0125488499581017,Low Risk,79.85,High Value,Low Risk / High Value,Two year,63,3.9079001097022408,-23.59209989029776,False
5321-NTRKC,0.0203315725686731,Low Risk,79.85,High Value,Low Risk / High Value,Two year,66,6.331556671473335,-21.168443328526664,False
6950-TWMYB,0.0348775659544512,Low Risk,79.95,High Value,Low Risk / High Value,Two year,54,10.874999452427657,-16.62500054757234,False
6120-RJKLU,0.0183519060570007,Low Risk,79.95,High Value,Low Risk / High Value,Two year,62,5.722216068103104,-21.777783931896895,False
7649-SIJJF,0.0099962760453109,Low Risk,80.1,High Value,Low Risk / High Value,Two year,71,3.1227366737946713,-24.37726332620533,False
9477-LGWQI,0.0121598406255477,Low Risk,80.15,High Value,Low Risk / High Value,Two year,70,3.8009837819368286,-23.69901621806317,False
4900-MSOMT,0.0063957361931824,Low Risk,80.2,High Value,Low Risk / High Value,Two year,72,2.000458366503591,-25.49954163349641,False
9152-AMKAK,0.095410328328825,Low Risk,80.25,High Value,Low Risk / High Value,Two year,6,29.861047508714,2.3610475087140017,True
1206-EHBDD,0.0302122032647124,Low Risk,80.3,High Value,Low Risk / High Value,Two year,56,9.461555696409983,-18.03844430359002,False
6741-QRLUP,0.0131165287466164,Low Risk,80.3,High Value,Low Risk / High Value,Two year,63,4.107703307577858,-23.392296692422143,False
9541-ZPSEA,0.0152892757756715,Low Risk,80.35,High Value,Low Risk / High Value,Two year,68,4.7911239034432995,-22.7088760965567,False
7898-PDWQE,0.0071533787346332,Low Risk,80.4,High Value,Low Risk / High Value,Two year,71,2.2430134360315863,-25.256986563968415,False
5816-JMLGY,0.0143459516196797,Low Risk,80.4,High Value,Low Risk / High Value,Two year,70,4.498316589866767,-23.001683410133232,False
1265-BCFEO,0.0233769115827103,Low Risk,80.45,High Value,Low Risk / High Value,Two year,71,7.33462289363327,-20.16537710636673,False
7666-WKRON,0.0995479693080453,Low Risk,80.45,High Value,Low Risk / High Value,Two year,39,31.233673110245753,3.7336731102457534,True
1813-JYWTO,0.0234408689976853,Low Risk,80.45,High Value,Low Risk / High Value,Two year,72,7.354689852368752,-20.14531014763125,False
1027-LKKQQ,0.0107089938297506,Low Risk,80.45,High Value,Low Risk / High Value,Two year,72,3.3600003590533998,-24.1399996409466,False
2245-ADZFJ,0.04759524440287,Low Risk,80.55,High Value,Low Risk / High Value,Two year,31,14.951808052939597,-12.548191947060403,False
8166-ZZTFS,0.0412709880847271,Low Risk,80.55,High Value,Low Risk / High Value,Two year,66,12.965074551876597,-14.534925448123403,False
5394-MEITZ,0.0201002776659239,Low Risk,80.6,High Value,Low Risk / High Value,Two year,60,6.318321281506519,-21.18167871849348,False
0454-OKRCT,0.0563123667497485,Low Risk,80.6,High Value,Low Risk / High Value,Two year,33,17.701229364115946,-9.798770635884054,False
6248-TKCQV,0.0141748152446725,Low Risk,80.6,High Value,Low Risk / High Value,Two year,70,4.455711424010353,-23.044288575989647,False
7998-WNZEM,0.0077468472267394,Low Risk,80.6,High Value,Low Risk / High Value,Two year,71,2.435143957253263,-25.064856042746737,False
8144-DGHXP,0.0209559515174392,Low Risk,80.6,High Value,Low Risk / High Value,Two year,54,6.587293799991839,-20.91270620000816,False
5457-COLHT,0.0070567163878469,Low Risk,80.65,High Value,Low Risk / High Value,Two year,69,2.219584289051425,-25.280415710948574,False
2200-DSAAL,0.0411877910872857,Low Risk,80.65,High Value,Low Risk / High Value,Two year,68,12.955001869639409,-14.544998130360591,False
4513-CXYIX,0.0383120098867396,Low Risk,80.7,High Value,Low Risk / High Value,Two year,71,12.057938871653555,-15.442061128346445,False
9479-HYNYL,0.0143255562381348,Low Risk,80.7,High Value,Low Risk / High Value,Two year,71,4.508682314828166,-22.991317685171836,False
6439-PKTRR,0.009386279561092,Low Risk,80.7,High Value,Low Risk / High Value,Two year,70,2.9541437662624856,-24.545856233737513,False
0942-KOWSM,0.036533433137098,Low Risk,80.8,High Value,Low Risk / High Value,Two year,30,11.51241545016232,-15.98758454983768,False
9675-ICXCT,0.0134665403207316,Low Risk,80.8,High Value,Low Risk / High Value,Two year,72,4.243576185868942,-23.256423814131058,False
0909-SELIE,0.0148717470984681,Low Risk,80.8,High Value,Low Risk / High Value,Two year,61,4.686384945669268,-22.813615054330732,False
5709-LVOEQ,0.0905631798010518,Low Risk,80.85,High Value,Low Risk / High Value,Two year,0,28.55592903896865,1.0559290389686495,True
9823-EALYC,0.0087221286188876,Low Risk,80.85,High Value,Low Risk / High Value,Two year,72,2.7502179854645434,-24.749782014535455,False
0988-AADSA,0.0066187456420071,Low Risk,80.85,High Value,Low Risk / High Value,Two year,72,2.0869897821094687,-25.41301021789053,False
